,Ministerio,Cargo,Es_Masculino,Sueldo bruto,AFP,SFS,Sueldo neto
7700,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,21413.5
7701,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,34168.35
7702,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7703,Publico,ABOGADO (A) I,0,45000.0,1291.5,1368.0,39167.17
7704,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35968.35
7705,Publico,CONSERJE,0,20000.0,574.0,608.0,12518.09
7706,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,106658.26
7707,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,10038.08
7708,Publico,CONSERJE,0,19000.0,545.3,577.6,17852.1
7709,Publico,PSICÓLOGO (A),0,33000.0,947.1,1003.2,28668.76
7710,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,23260.43
7711,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,31038.55
7712,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,95811.23
7713,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,99729.47
7714,Publico,TÉCNICO ADMINISTRATIVO,1,37000.0,1061.9,1124.8,34769.05
7715,Publico,PARA-LEGAL,0,25000.0,717.5,760.0,18040.29
7716,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,22925.95
7717,Publico,CONSERJE,0,19000.0,545.3,577.6,7671.83
7718,Publico,PSICÓLOGO (A),0,36000.0,1033.2,1094.4,22039.47
7719,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,94851.1
7720,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,20925.95
7721,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,24459.96
7722,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,8804.39
7723,Publico,PSICÓLOGO (A),1,33000.0,947.1,1003.2,29846.73
7724,Publico,ABOGADO (A) I,1,55000.0,1578.5,1672.0,40979.2
7725,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,99401.51
7726,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,80451.56
7727,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,64365.01
7728,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,25185.01
7729,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,18887.61
7730,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,91216.76
7731,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,9948.51
7732,Publico,MENSAJERO EXTERNO,0,20000.0,574.0,608.0,12168.92
7733,Publico,TRABAJADOR (A) SOCIAL,0,30000.0,861.0,912.0,22817.54
7734,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,17117.55
7735,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,84490.76
7736,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,23658.4
7737,Publico,ABOGADO (A) I,0,55000.0,1578.5,1672.0,49164.82
7738,Publico,CONSERJE,0,20000.0,574.0,608.0,16542.59
7739,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,12757.52
7740,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,11953.54
7741,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,24438.4
7742,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,94601.51
7743,Publico,CONSERJE,0,19000.0,545.3,577.6,14657.51
7744,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,34586.1
7745,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7746,Publico,CONSERJE,0,20000.0,574.0,608.0,11529.71
7747,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,14491.74
7748,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,64006.6
7749,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,37168.35
7750,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,110474.46
7751,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,41958.61
7752,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7753,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,25475.7
7754,Publico,ABOGADO (A) II,1,65000.0,1865.5,1976.0,56705.92
7755,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,9642.22
7756,Publico,PROCURADOR FISCAL,1,135000.0,3874.5,4104.0,75418.21
7757,Publico,MENSAJERO INTERNO,0,19000.0,545.3,577.6,9961.22
7758,Publico,CONSERJE,0,20000.0,574.0,608.0,8441.95
7759,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,12747.06
7760,Publico,ABOGADO (A) II,0,65000.0,1865.5,1976.0,36367.08
7761,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,56600.38
7762,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,20509.67
7763,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,10150.8
7764,Publico,MENSAJERO EXTERNO,1,23000.0,660.1,699.2,10178.39
7765,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,15521.99
7766,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,71821.38
7767,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,34400.22
7768,Publico,AUXILIAR ADMINISTRATIVO,0,28000.0,803.6,851.2,13913.03
7769,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,49141.28
7770,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,35882.77
7771,Publico,MENSAJERO EXTERNO,1,22000.0,631.4,668.8,15558.63
7772,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7773,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,14187.99
7774,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7775,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7776,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,21019.86
7777,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,109649.76
7778,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,66907.21
7779,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,90796.46
7780,Publico,CONSERJE,0,20000.0,574.0,608.0,15396.22
7781,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,97888.06
7782,Publico,TÉCNICO ADMINISTRATIVO,1,43000.0,1234.1,1307.2,30305.74
7783,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35882.77
7784,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7785,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,23658.4
7786,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7787,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,43880.42
7788,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,100231.66
7789,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,68039.07
7790,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7791,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,29226.27
7792,Publico,CONSERJE,0,20000.0,574.0,608.0,10365.62
7793,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,13090.31
7794,Publico,PSICÓLOGO (A),0,36000.0,1033.2,1094.4,18096.03
7795,Publico,ABOGADO (A) I,0,45000.0,1291.5,1368.0,34379.81
7796,Publico,ABOGADO (A) I,0,45000.0,1291.5,1368.0,23515.87
7797,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,92695.12
7798,Publico,CONSERJE,0,20000.0,574.0,608.0,17793.0
7799,Publico,CONSERJE,0,20000.0,574.0,608.0,15094.77
7800,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,37168.35
7801,Publico,COCINERO (A),0,20000.0,574.0,608.0,17280.55
7802,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,21675.54
7803,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,31917.94
7804,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,64687.83
7805,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,99301.51
7806,Publico,TRABAJADOR (A) SOCIAL,1,41000.0,1176.7,1246.4,37968.11
7807,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7808,Publico,TÉCNICO ADMINISTRATIVO,1,50000.0,1435.0,1520.0,24321.71
7809,Publico,CHOFER I,1,22000.0,631.4,668.8,20674.8
7810,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,200000.0,5740.0,4943.8,118700.94
7811,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,13286.41
7812,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,19306.54
7813,Publico,CONSERJE,0,20000.0,574.0,608.0,13621.87
7814,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,20734.87
7815,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,34898.26
7816,Publico,PARA-LEGAL,0,25000.0,717.5,760.0,22319.53
7817,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,102608.26
7818,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,13341.27
7819,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,107214.86
7820,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,87014.31
7821,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,65037.63
7822,Publico,CHOFER I,1,22000.0,631.4,668.8,16335.45
7823,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,200000.0,5740.0,4943.8,153379.28
7824,Publico,CONSERJE,0,20000.0,574.0,608.0,11273.53
7825,Publico,PROCURADOR FISCAL,1,135000.0,3874.5,4104.0,88621.97
7826,Publico,COCINERO (A),0,20000.0,574.0,608.0,18793.0
7827,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7828,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,34318.35
7829,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7830,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7831,Publico,PROCURADOR FISCAL,0,135000.0,3874.5,4104.0,105223.92
7832,Publico,MENSAJERO INTERNO,1,19000.0,545.3,577.6,17852.1
7833,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7834,Publico,TRABAJADOR (A) SOCIAL,0,30000.0,861.0,912.0,21918.35
7835,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,12810.62
7836,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,11849.13
7837,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,79661.34
7838,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,88267.17
7839,Publico,CONSERJE,0,19000.0,545.3,577.6,17852.1
7840,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,13138.4
7841,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,21600.49
7842,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,130390.69
7843,Publico,CONSERJE,0,20000.0,574.0,608.0,16430.14
7844,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,95401.1
7845,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,74902.88
7846,Publico,ABOGADO (A) I,1,45000.0,1291.5,1368.0,34261.84
7847,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7848,Publico,CONSERJE,0,19000.0,545.3,577.6,13716.71
7849,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,9495.6
7850,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,15240.69
7851,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,10922.62
7852,Publico,CHOFER I,1,25000.0,717.5,760.0,17593.25
7853,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,9108.52
7854,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,97005.8
7855,Publico,CONSERJE,0,19000.0,545.3,577.6,15546.28
7856,Publico,PARA-LEGAL,0,25000.0,717.5,760.0,17406.44
7857,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,20111.5
7858,Publico,PARA-LEGAL,0,25000.0,717.5,760.0,18775.44
7859,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,97888.06
7860,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,69856.97
7861,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,74702.88
7862,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7863,Publico,CHOFER I,1,22000.0,631.4,668.8,18174.8
7864,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,27044.99
7865,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,11254.96
7866,Publico,CONSERJE,0,22000.0,631.4,668.8,18674.8
7867,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,16045.45
7868,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,23158.4
7869,Publico,ABOGADO (A) II,0,60000.0,1722.0,1824.0,51528.87
7870,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,13617.3
7871,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,121225.03
7872,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,131525.03
7873,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,9426.37
7874,Publico,ABOGADO (A) I,1,60000.0,1722.0,1824.0,51142.32
7875,Publico,AUXILIAR ADMINISTRATIVO,0,30000.0,861.0,912.0,16858.82
7876,Publico,CONSERJE,0,19000.0,545.3,577.6,9300.99
7877,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,30745.56
7878,Publico,CONSERJE,0,24000.0,688.8,729.6,10227.38
7879,Publico,PARA-LEGAL,0,25000.0,717.5,760.0,22447.09
7880,Publico,CONSERJE,0,19000.0,545.3,577.6,15402.43
7881,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,37168.35
7882,Publico,AUXILIAR ADMINISTRATIVO,0,30000.0,861.0,912.0,27202.0
7883,Publico,AUXILIAR ADMINISTRATIVO,0,40000.0,1148.0,1216.0,33432.93
7884,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,11736.47
7885,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,55147.58
7886,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,25771.48
7887,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,96753.72
7888,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,27950.01
7889,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,82163.84
7890,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,55592.9
7891,Publico,PSICÓLOGO (A),1,40000.0,1148.0,1216.0,35754.9
7892,Publico,CHOFER I,1,22000.0,631.4,668.8,9591.75
7893,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,18871.02
7894,Publico,MENSAJERO EXTERNO,1,22000.0,631.4,668.8,7601.22
7895,Publico,CONSERJE,1,24000.0,688.8,729.6,17097.02
7896,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,11009.35
7897,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,26550.99
7898,Publico,FISCALIZADOR,1,90000.0,2583.0,2736.0,63948.37
7899,Publico,FISCALIZADOR,1,90000.0,2583.0,2736.0,58489.43
7900,Publico,FISCALIZADOR,1,90000.0,2583.0,2736.0,47939.53
7901,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,131225.03
7902,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,99601.51
7903,Publico,ABOGADO (A) I,1,45000.0,1291.5,1368.0,41167.17
7904,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,115584.02
7905,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,15520.06
7906,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,131225.03
7907,Publico,ABOGADO (A) III,1,85000.0,2439.5,2584.0,52818.91
7908,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,75614.99
7909,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,16109.39
7910,Publico,PSICÓLOGO (A),0,33000.0,947.1,1003.2,13892.47
7911,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,34091.43
7912,Publico,SECRETARIA (O),0,35000.0,1004.5,1064.0,23804.6
7913,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,14907.61
7914,Publico,SECRETARIA (O),0,32000.0,918.4,972.8,25455.43
7915,Publico,CONSERJE,0,19000.0,545.3,577.6,10687.63
7916,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,24384.84
7917,Publico,CONSERJE,0,22000.0,631.4,668.8,7787.99
7918,Publico,PSICÓLOGO (A),0,36000.0,1033.2,1094.4,25820.74
7919,Publico,CONSERJE,0,20000.0,574.0,608.0,15293.0
7920,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,15328.63
7921,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,16545.03
7922,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,94517.17
7923,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,56278.26
7924,Publico,ANALISTA DE RECURSOS HUMANOS,0,50000.0,1435.0,1520.0,31837.45
7925,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,73768.54
7926,Publico,ABOGADO (A) I,0,45000.0,1291.5,1368.0,29881.59
7927,Publico,FISCALIZADOR,0,90000.0,2583.0,2736.0,64181.02
7928,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,33501.79
7929,Publico,CHOFER I,1,22000.0,631.4,668.8,10170.03
7930,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,12224.52
7931,Publico,ABOGADO (A) I,1,55000.0,1578.5,1672.0,47514.82
7932,Publico,CONSERJE,1,19000.0,545.3,577.6,11021.1
7933,Publico,ABOGADO (A) I,1,50000.0,1435.0,1520.0,39971.78
7934,Publico,CHOFER II,1,35000.0,1004.5,1064.0,18544.38
7935,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,18174.8
7936,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,99301.51
7937,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,93447.71
7938,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7939,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,17172.05
7940,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,19881.99
7941,Publico,CONSERJE,0,20000.0,574.0,608.0,15768.1
7942,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7943,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,20674.8
7944,Publico,PROCURADOR FISCAL,0,125000.0,3587.5,3800.0,77489.7
7945,Publico,CONSERJE,0,19000.0,545.3,577.6,12310.36
7946,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,27280.95
7947,Publico,RECEPCIONISTA,0,25000.0,717.5,760.0,18884.39
7948,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,17539.05
7949,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,13648.33
7950,Publico,SECRETARIA (O),0,32000.0,918.4,972.8,22939.21
7951,Publico,ABOGADO (A) I,0,45000.0,1291.5,1368.0,34500.57
7952,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,10555.69
7953,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,130390.69
7954,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,123590.28
7955,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,127263.79
7956,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN TITULAR,1,200000.0,5740.0,4943.8,109955.74
7957,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,19306.93
7958,Publico,ANALISTA DE RECURSOS HUMANOS,0,50000.0,1435.0,1520.0,37346.1
7959,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,17531.59
7960,Publico,ABOGADO (A) I,0,37000.0,1061.9,1124.8,28162.9
7961,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,20674.8
7962,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
7963,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,126125.03
7964,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,16186.85
7965,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,11195.29
7966,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,114811.58
7967,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,125950.34
7968,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,131325.03
7969,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,109196.28
7970,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,79991.78
7971,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,129212.72
7972,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,131225.03
7973,Publico,TÉCNICO ADMINISTRATIVO,0,37000.0,1061.9,1124.8,32518.64
7974,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,22938.4
7975,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
7976,Publico,CONSERJE,0,20000.0,574.0,608.0,17280.55
7977,Publico,CONSERJE,0,20000.0,574.0,608.0,17280.55
7978,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35917.94
7979,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35467.94
7980,Publico,CONSERJE,0,22000.0,631.4,668.8,16424.79
7981,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,130090.69
7982,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,124990.69
7983,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,128912.72
7984,Publico,CHOFER I,1,22000.0,631.4,668.8,20674.8
7985,Publico,FOTÓGRAFO (A),1,24000.0,688.8,729.6,18023.6
7986,Publico,ABOGADO (A) I,1,50000.0,1435.0,1520.0,43415.59
7987,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,17150.01
7988,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,125225.03
7989,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,93204.24
7990,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,130047.06
7991,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,18793.0
7992,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,130390.69
7993,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,100324.21
7994,Publico,FISCALIZADOR,0,65000.0,1865.5,1976.0,52035.59
7995,Publico,CONSERJE,0,19000.0,545.3,577.6,15077.37
7996,Publico,ASISTENTE,0,35000.0,1004.5,1064.0,11706.83
7997,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,23285.47
7998,Publico,ENCARGADO (A) DEL DEPARTAMENTO DE COMUNICACIONES,0,35000.0,1004.5,1064.0,30405.68
7999,Publico,SECRETARIA (O),0,30000.0,861.0,912.0,21271.02
8000,Publico,TÉCNICO ADMINISTRATIVO,0,37000.0,1061.9,1124.8,28625.75
8001,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,128122.02
8002,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,26106.21
8003,Publico,CHOFER I,1,22000.0,631.4,668.8,20674.8
8004,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,24438.4
8005,Publico,ANALISTA DE SISTEMA INFORMÁTICO,1,50000.0,1435.0,1520.0,31944.57
8006,Publico,CHOFER I,1,22000.0,631.4,668.8,20674.8
8007,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,131225.03
8008,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,123982.94
8009,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,24438.4
8010,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN TITULAR,1,200000.0,5740.0,4943.8,81699.96
8011,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,130090.69
8012,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,10705.01
8013,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,11529.46
8014,Publico,TÉCNICO ADMINISTRATIVO,0,43000.0,1234.1,1307.2,33478.14
8015,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,30713.1
8016,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,10930.66
8017,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,22937.99
8018,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,0,170000.0,4879.0,4943.8,115024.67
8019,Publico,SOPORTE TÉCNICO INFORMÁTICO,1,35000.0,1004.5,1064.0,28528.78
8020,Publico,CONSERJE,1,20000.0,574.0,608.0,8804.73
8021,Publico,PARA-LEGAL,1,26000.0,746.2,790.4,20937.58
8022,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,106814.73
8023,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,90547.1
8024,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN TITULAR,1,200000.0,5740.0,4943.8,95963.7
8025,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,101285.29
8026,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,106068.69
8027,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,105265.82
8028,Publico,PROCURADOR GENERAL DE CORTE DE APELACIÓN,1,170000.0,4879.0,4943.8,86952.62
